ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2005,428.534,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2005,759.229,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2006,431.504,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2006,753.444,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2007,449.754,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2007,736.304,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2008,439.321,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2008,761.98,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2009,449.352,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2009,743.629,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2010,479.914,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2010,729.621,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2011,461.202,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2011,723.322,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2012,484.369,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2012,715.353,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2013,486.267,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2013,723.388,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2014,496.964,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2014,714.946,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2015,882.307,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2015,351.442,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2016,530.756,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2016,717.406,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2017,525.982,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2017,724.659,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2018,533.142,,,,Repository: ILO-STATISTICS - Micro data processing
Slovakia,"Labour force by sex, age and marital status (thousands)",SVK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2018,707.244,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,1996,151.007,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,1996,284.473,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,1997,157.674,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,1997,286.722,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,1998,167.727,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,1998,284.61,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,1999,172.357,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,1999,269.236,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2000,169.06,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2000,274.807,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2001,175.832,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2001,267.756,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2002,184.889,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2002,266.216,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2003,183.151,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2003,256.206,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2004,198.397,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2004,265.628,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2005,190.573,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2005,275.919,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2006,194.345,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2006,277.123,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2007,197.711,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2007,275.47,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2008,211.414,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2008,264.733,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2009,208.822,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2009,268.95,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2010,209.994,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2010,266.006,,,,Repository: ILO-STATISTICS - Micro data processing
Slovenia,"Labour force by sex, age and marital status (thousands)",SVN - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2011,214.815,,,,Repository: ILO-STATISTICS - Micro data processing
